534510.052;522664.737;521738.109;517263.709;512471.494;506462.79;504411.837;497671.456;492173.518;487223.127;483545.082;481314.579;478650.12;474855.851;471375.15;469637.547;467437.005;462400.187;458817.215;457902.614;453256.828;449406.291;446122.05;444411.118;442797.513;440220.037;437512.594;434855.723;432102.35;430264.59;422693.867;421249.94;417548.397;416607.806;412963.289;411132.95;407072.365;403822.434;400074.606;400074.606;396409.379;392936.794;391253.048;389837.759;384892.775;384166.001;381268.044;378369.122;376660.144;375713.06;373078.021;371432.655;368987.255;367600.735;364694.988;363486.838;360823.43;359689.384;357122.448;356917.37;354920.194;353931.616;352108.962;349640.517;349183.702;346997.999;345897.448;345303.633;344053.047;342601.479;341372.5;339767.021;339354.757;336766.742;336766.742;333008.838;331916.77;329691.672;328599.604;326917.87;326232.388;324901.16;323645.492;321226.734;319273.301;319181.537;317919.429;316393.087;316374.718;315000.007;312992.049;312544.609;310503.337;310432.255;309377.1;308544.342;307535.757;304100.606;303500.343;302642.207;299870.893;299496.821;297124.76;296881.729;295820.293;295572.958;294135.545;293085.438;290138.042;289868.291;288823.227;286557.846;286347.619;284591.856;283744.055;283387.887;281556.843;279507.306;279461.56;277031.566;273583.657;272611.663;271006.092;270260.315;267466.729;266826.561;266130.064;265375.259;265104.167;264274.088;263306.254;263306.254;261642.555;258195.22;257234.172;256378.377;255363.338;254779.366;253565.867;253565.867;251732.139;251066.29;250889.523;250043.269;249730.099;249126.384;248645.562;246913.557;245979.149;245979.149;244439.539;244332.04;243229.912;242817.076;241482.394;241482.394;239902.164;239792.002;238321.222;237328.406;237058.794;235954.747;235566.762;235136.961;233134.624;231424.247;229185.403;228116.958;227876.745;226600.242;226303.232;224834.927;223082.092;222227.321;221048.884;220411.564;219298.688;217698.952;215849.016;215849.016;215760.967;215407.156;214270.665;213399.074;213220.126;213174.962;212119.98;211791.564;211791.564;211188.879;211188.879;210633.578;209772.56;209772.56;209119.586;208567.312;208166.809;207533.543;204873.499;204083.785;203350.592;202476.313;202316.823;201713.162;201442.544;201239.177;199681.001;199410.383;198647.857;198065.114;197031.97;197031.97;196413.248;195756.076;195756.076;194920.902;194206.257;194206.257;193213.041;193073.541;192936.168;192671.145;192311.73;192031.411;191960.536;191656.306;191392.74;191329.888;190895.228;189817.29;189483.158;189483.158;189434.658;189274.637;189134.978;188288.087;188234.807;188234.807;187915.605;187847.816;187070.574;186401.516;186339.326;185887.136;185437.912;185183.8;184985.722;184742.462;184742.462;184699.819;184283.368;184240.725;184051.382;184008.739;183862.313;183563.224;183427.161;183414.163;183386.375;183278.1;183278.1;183238.457;183044.996;183044.996;182583.378;182583.378;182305.778;182305.778;182097.606;182097.606;182028.842;181688.275;181674.675;181308.301;181308.301;181267.013;180623.769;180623.769;180280.127;180273.383;180072.888;180033.245;179848.208;179848.208;179585.756;179560.996;179435.724;179277.233;179277.233;178948.908;178916.83;178880.144;178718.337;178404.365;178404.365;178081.324;178081.324;177897.184;177673.072;177551.98;177327.868;177327.868;177327.868;176958.461;176958.461;176958.461;176695.377;176695.377;176511.663;176511.663;176248.579;176117.178;176117.178;175854.726;175589.637;173786.368;173258.827;173258.827;172881.44;172881.44;172393.14;172393.14;172363.384;172363.384;171828.509;171828.509;171732.463;171732.463;171562.028;171562.028;171465.982;171465.982;171313.334;170541.527;170541.527;170481.899;170481.899;170318.325;170258.697;169573.186;169573.186;169507.144;168826.901;168787.258;168787.258;168400.267;168400.267;168400.267;168338.876;166810.235;166748.844;166748.844;165489.696;165489.696;165489.696;165489.696;165489.696;165232.18;165026.39;165026.39;164623.38;164623.38;164534.829;164513.582;164343.71;164154.417;164026.947;164026.947;164026.947;162098.313;162098.313;162098.313;162084.713;162084.713;161832.711;161454.527;161454.527;160390.392;160390.392;160138.39;160138.39;160019.137;159842.636;159723.383;159723.383;159395.024;159395.024;159395.024;159369.159;158389.752;158389.752;158334.539;158334.539;158334.539;158310.525;158274.911;157961.547;157937.533;157889.333;157651.784;157639.198;157639.198;157639.198;157639.198;157639.198;157639.198;157639.198;157639.198;157639.198;157639.198;157523.964;157523.964;157502.717;157502.717;157343.089;157343.089;157343.089;157128.053;157128.053;157128.053;157111.218;157045.176;157045.176;157045.176;156882.082;156858.068;156858.068;156834.39;156388.085;156388.085;156317.689;156290.693;156290.693;156208.82;156208.82;156138.424;156138.424;156049.439;156049.439;155902.095;155902.095;155902.095;155564.752;155564.752;155564.752;155564.752;155428.689;155340.271;155204.208;154721.549;154585.486;154585.486;154585.486;154491.037;154491.037;154491.037;154179.262;154179.262;154179.262;154179.262;154163.534;154163.534;154163.534;154163.534;154163.534;154163.534;154163.534;154163.534;154147.806;154147.806;154147.806;154147.806;154147.806;154147.806;154147.806;154147.806;154147.806;154147.806;154147.806;154147.806;154147.806;154147.806;153820.852;153820.852;153809.916;153809.916;153712.524;153712.524;153712.524;153560.621;153560.621;153560.621;153560.621;153521.218;153521.218;153521.218;153480.492;153480.492;153441.089;153441.089;153370.899;153331.496;153331.496;153304.716;153303.218;153272.832;153237.035;153019.744;153019.744;152983.947;152983.947;152983.947;152983.947;152983.947;152983.947;152983.947;152728.332;152728.332;152728.332;152728.332;152728.332;152728.332;152728.332;152620.873;152620.873;152573.81;152556.985;152290.706;152024.15;152024.15;151799.47;151799.47;151735.677;151735.677;151735.677;151735.677;151617.629;151617.629;151576.341;151202.713;151202.713;151202.713;151202.713;151112.975;150740.15;150650.412;150515.347;150515.347;150420.898;150420.898;150420.898;150420.898;150420.898;150420.898;150420.898;150420.898;150420.898;149506.172;149506.172;149506.172;149044.135;149044.135;149044.135;149044.135;149003.049;149003.049;149003.049;148962.263;148962.263;148962.263;148962.263;148900.872;148900.872;148900.872;148900.872;148900.872;148900.872;148900.872;148509.916;148509.916;148509.916;148509.916;148509.916;148509.916;148509.916;148509.916;148393.068;148393.068;148393.068;148393.068;148393.068;148359.868;148359.868;148359.868;148359.868;148359.868;148359.868;148359.868;148359.868;147886.781;147734.548;147734.548;147734.548;147387.399;147387.399;147387.399;147341.767;146490.711;146445.079;146445.079;146445.079;146445.079;146421.503;146421.503;146421.503;146421.503;146421.503;146421.503;146421.503;146257.044;146257.044;146257.044;146257.044;146154.177;146154.177;146154.177;146154.177;146154.177;146154.177;145745.719;145745.719;145745.719;145678.868;145678.868;145678.868;145678.868;145678.868;145556.622;145556.622;145556.622;145496.959;145496.959;145496.959;145496.959;145496.959;143379.739;143379.739;143378.859;143378.859;143378.859;143378.859;143378.859;143378.859;143378.859;143378.859;143378.859;143371.371;143371.371;143371.371;143371.371;143371.371;143371.371;143371.371;143371.371;143371.371;143126.238;142278.749;142278.749;142033.616;142033.616;142033.616;142033.616;142033.616;142033.616;142033.616;142033.616;141482.098;141482.098;141482.098;141482.098;141482.098;141436.01;141436.01;141436.01;141436.01;141436.01;141436.01;141436.01;141436.01;141436.01;141436.01;141436.01;141436.01;141372.122;141104.78;141040.892;141040.892;141040.892;141040.892;140979.641;140979.641;140979.641;140979.641;140979.641;140979.641;140979.641;140979.641;140979.641;140979.641;140979.641;140979.641;140952.898;140952.898;140860.838;140756.388;140756.388;140480.864;140480.864;140480.864;140480.864;140480.864;139654.403;139654.403;139654.403;139654.403;139654.403;139654.403;139654.403;139654.403;139654.403;139654.403;139654.403;139598.541;139598.541;139598.541;139598.541;139598.541;139551.478;139551.478;139551.478;139551.478;139551.478;139551.478;139551.478;139551.478;139551.478;139551.478;139551.478;139013.212;139013.212;139013.212;138816.702;138816.702;138816.702;138816.702;138816.702;138816.702;138797.4;138797.4;138797.4;138797.4;138797.4;137557.861;137557.861;137557.861;137557.861;137557.861;137535.901;137535.901;137535.901;137535.901;137535.901;137535.901;137535.901;137535.901;137535.901;137535.901;137535.901;137535.901;137535.901;137475.287;137475.287;136802.377;136802.377;136802.377;136802.377;136802.377;136802.377;136802.377;136802.377;136802.377;136802.377;136802.377;136802.377;136802.377;136802.377;136802.377;136802.377;136802.377;136802.377;136802.377;136802.377;136802.377;136802.377;136802.377;136344.487;136344.487;136344.487;136344.487;136344.487;136344.487;136344.487;136344.487;136344.487;136344.487;136344.487;136344.487;136344.487;136344.487;136344.487;136344.487;136344.487;136344.487;136344.487;136344.487;136344.487;136344.487;136344.487;136344.487;136344.487;136344.487;136344.487;136344.487;136344.487;136344.487;135735.253;135735.253;135735.253;135735.253;135735.253;135735.253;135735.253;135448.041;135448.041;135448.041;135448.041;135448.041;135448.041;135448.041;135448.041;135448.041;135448.041;135448.041;135448.041;135448.041;135448.041;135448.041;135448.041;135448.041;135448.041;135448.041;135448.041;135448.041;135448.041;135448.041;135448.041;135448.041;135448.041;135448.041;135448.041;135448.041;135390.029;135390.029;135390.029;135390.029;135358.145;135358.145;135358.145;135358.145;135358.145;135358.145;135358.145;135358.145;135358.145;135358.145;135358.145;135358.145;135358.145;135358.145;135358.145;135358.145;135358.145;135358.145;135358.145;135358.145;135358.145;134935.965;134935.965;134935.965;134935.965;134935.965;134935.965;134935.965;134935.965;134935.965;134935.965;134935.965;134935.965;134912.749;134912.749;134912.749;134912.749;134912.749;134912.749;134912.749;134912.749;134912.749;134912.749;134912.749;134912.749;134912.749;134912.749;134912.749;134912.749;134912.749;134912.749;134912.749;134912.749;134912.749;134912.749;134912.749;134912.749;134912.749;134912.749;134912.749;134912.749;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134905.739;134865.013;134865.013;134865.013;134865.013;134865.013;134865.013;134865.013;134865.013;134865.013;134865.013;134865.013;134865.013;134865.013;134865.013;134865.013;134865.013;134865.013;134865.013;134865.013;134865.013;134865.013;134865.013;134865.013;134865.013;134865.013;134865.013;134865.013;134865.013;134657.774;134657.774;134657.774;134657.774;134657.774;134657.774;134657.774;134657.774;134657.774;134657.774;134657.774;134657.774;134657.774;134657.774;134657.774;134657.774;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134643.114;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;134451.343;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;133894.949;
