525300.953;522213.477;520574.067;517248.872;513739.156;510575.811;506368.894;502840.015;499961.803;495792.166;
530634.247;528554.848;523546.179;519086.259;516073.276;513882.899;504440.404;500352.366;496003.351;492599.985;
