Source;Destinations(443011199, 443010655, 0);(443011199, 443010655, 0)|44.869
(381075432, 420364970, 0);(443011199, 443010655, 0)|2712.202;(247036680, 247036681, 0)|2015.745;(1584882229, 1584882230, 0)|2143.614;(1584888112, 1584888111, 0)|2741.884;(443011210, 443011211, 0)|2644.446;(443011199, 443011205, 0)|2749.602;(443010622, 443010613, 0)|2874.695;(2465053429L, 2414810226L, 0)|2253.962;(1177083445, 1177083389, 0)|2122.046;(443010676, 443010655, 0)|2637.291;(250067446, 1181245124, 0)|1837.142;(443011211, 443011205, 0)|2618.264;(381116720, 376042130, 0)|343.585;(3124506057L, 1177083294, 0)|2215.298;(207720614, 207720615, 0)|1682.981;(776385575, 1584882230, 0)|2588.156;(3124506039L, 3123452558L, 0)|2768.354;(3124506050L, 443011199, 0)|2723.993;(776385386, 776385374, 0)|2940.36;(416835596, 416835591, 0)|2233.172;(1135833631, 1135833429, 0)|1851.981;(416835342, 416835335, 0)|1971.341;(416835270, 416835342, 0)|1933.46;(443010623, 443011191, 0)|2799.294;(416835292, 416835508, 0)|2302.484;(2414810212L, 416835543, 0)|2106.726;(2704142906L, 1556441308, 0)|1318.882;(443010658, 3123452543L, 0)|2607.759;(443010666, 443010665, 0)|2362.776;(416835530, 416835524, 0)|2473.275;(416835508, 776385431, 0)|2309.284;(3123452541L, 443010679, 0)|2642.357;(416828394, 416835403, 0)|2251.792;(416835621, 416835629, 0)|1786.024;(382400880, 489779228, 0)|1583.437;(416835403, 416835543, 0)|2362.104;(4944457310L, 3124506055L, 0)|2444.174;(3124506055L, 4944457310L, 0)|2503.93;(2414810214L, 2414810211L, 0)|2231.19;(1120362093, 776479896, 0)|2068.221;(776385643, 776385359, 0)|2638.892;(416828382, 416835256, 0)|2064.095;(3123452543L, 443011201, 0)|2644.979;(776385374, 776385643, 0)|2911.465;(5557745361L, 207720398, 0)|2255.595;(1584882211, 980003855, 0)|2080.594;(416835632, 416835629, 0)|1785.234;(3123452556L, 3123452557L, 0)|2910.472;(3123452561L, 3123452563L, 0)|2945.053;(416828382, 416828383, 0)|1950.007;(416835407, 416835410, 0)|2019.205;(3123452557L, 3123452556L, 0)|2785.936;(416835410, 207606356, 0)|2130.692;(2077282475, 1584888122, 0)|2523.844;(443011191, 443010623, 0)|2707.611;(443010608, 443010609, 0)|2459.008;(2414810211L, 2414810210L, 0)|2159.201;(2704142910L, 207721218, 0)|1160.472;(443010604, 443010611, 0)|2689.51;(247123654, 1181245124, 0)|1228.292;(5532300141L, 295604179, 0)|1602.955;(443010621, 3123452570L, 0)|2765.447;(247123664, 1589959498, 0)|1903.945;(247125315, 1589959558, 0)|2028.901;(443011156, 443011210, 0)|2628.301;(3124506056L, 247125315, 0)|2060.577;(443010609, 3123452547L, 0)|2460.399;(1177083494, 416835335, 0)|1937.698;(1589959498, 247124765, 0)|1911.512;(416835591, 416835588, 0)|2276.911;(207721202, 1135834113, 0)|1523.284;(207720398, 5559249624L, 0)|2263.626;(2704142906L, 247123624, 0)|1340.271;(1827533334, 1772755919, 0)|3453.082;(2077284433, 2077282471, 0)|2458.806;(443011210, 443011173, 0)|2722.715;(416835588, 416835596, 0)|2386.217;(1135833899, 1135833631, 0)|1825.294;(776385374, 776385359, 0)|2843.322;(4944457312L, 4944457310L, 0)|2603.808;(443011210, 443011156, 0)|2657.679;(3971345418L, 1176877847, 0)|1400.458;(443010607, 409744560, 0)|2390.646;(1584888095, 2077284431, 0)|2383.321;(416835262, 3128272359L, 0)|1839.677;(1584888111, 776385612, 0)|2750.197;(1584888061, 416835292, 0)|2210.098;(443010655, 443010676, 0)|2735.939;(776385431, 416835508, 0)|2316.084;(416828383, 416828384, 0)|2035.92;(2414810210L, 416828394, 0)|2182.582;(434153641, 1837296346, 0)|1137.858;(443010629, 443010679, 0)|2865.874;(1135834322, 1135834064, 0)|1676.104;(376042110, 5532300128L, 0)|644.563;(1135834113, 1135833549, 0)|1619.971;(1584882229, 3123414329L, 0)|2042.796;(1120362093, 2704142899L, 0)|2109.237;(1958655723, 1958655720, 0)|2532.545;(207720619, 1135833836, 0)|1358.774;(3123452570L, 443010621, 0)|2787.82;(3124506067L, 295603581, 0)|1590.08;(416828369, 1584888122, 0)|2201.218;(1584888059, 1584888145, 0)|2422.151;(5557745341L, 207720614, 0)|1664.901;(416835261, 416835629, 0)|1664.83;(443010658, 443010679, 0)|2609.44;(776385467, 776385497, 0)|2489.271;(1589959469, 3124506072L, 0)|1982.934;(3124506057L, 1177083408, 0)|2178.014;(3124506072L, 1589959469, 0)|1852.6;(5532300127L, 5532300128L, 0)|593.433;(443011205, 443011211, 0)|2601.664;(1120361975, 4236733937L, 0)|1399.417;(416835286, 2414810226L, 0)|2078.786;(247124612, 1754945787, 0)|1972.329;(980003099, 5557745353L, 0)|1525.361;(416835613, 416835600, 0)|1978.819;(2414810210L, 2414810211L, 0)|2095.409;(207720401, 416828384, 0)|1746.622;(443010612, 443011191, 0)|2808.624;(443010606, 443011202, 0)|2516.827;(443010617, 3123452563L, 0)|2818.219;(2414810226L, 416835286, 0)|2093.746;(443010611, 443010604, 0)|2805.886;(416835524, 416835516, 1)|2460.171;(1135833836, 207720619, 0)|1251.714;(1837296346, 434153641, 0)|1180.418;(776385447, 1584888095, 0)|2405.37;(5557745353L, 207720399, 0)|1556.742;(207720619, 1135833929, 0)|1261.841;(247036680, 5557745357L, 0)|2099.542;(3123452564L, 3123452562L, 0)|2849.315;(416835342, 416835271, 0)|1992.303;(207720399, 5559249624L, 0)|1575.834;(2422521543L, 247123630, 0)|1357.21;(416835599, 416835407, 0)|1992.723;(1754945787, 3124506056L, 0)|2018.57;(416835367, 2414810226L, 0)|2298.623;(2414810226L, 2465053433L, 0)|2136.63;(416835609, 416835613, 0)|1897.858;(3123452540L, 1177083389, 0)|2225.142;(416835335, 1584882229, 0)|2023.672;(3123414329L, 1584882229, 0)|2061.92;(776385431, 1584888095, 0)|2359.624;(207721214, 1120361980, 0)|1856.883;(776385447, 1584888059, 0)|2412.38;(416835588, 416828394, 0)|2339.778;(416835403, 416835407, 0)|2295.846;(443010663, 443010608, 0)|2524.216;(443011211, 443011210, 0)|2623.055;(295603824, 3124506067L, 0)|1743.282;(3123452563L, 3123452561L, 0)|2881.636;(1584888061, 443013027, 0)|2293.199;(443010609, 3123452545L, 0)|2428.155;(2422521543L, 2422521542L, 0)|1351.8;(295603581, 3124506067L, 0)|1615.208;(247123638, 416835624, 0)|1788.061;(5497320567L, 5497320569L, 0)|1636.343;(416835256, 416828369, 0)|2197.179;(416835610, 416835609, 0)|1885.801;(3552557981L, 2704142905L, 0)|1189.636;(381116668, 381116720, 0)|570.213;(416835530, 2016677049, 0)|2644.868;(443011191, 443011156, 0)|2638.179;(416835524, 416835516, 0)|2491.469;(443011225, 443010606, 0)|2613.267;(3123452564L, 3123452563L, 0)|2843.23;(1177083389, 3123452540L, 0)|2173.594;(443010666, 443010607, 0)|2440.382;(443010608, 409744560, 0)|2478.158;(443010615, 443010619, 0)|2854.255;(247123630, 2422521542L, 0)|1371.964;(443011211, 443010626, 0)|2703.658;(1135833549, 1135833873, 0)|1578.05;(1177083389, 1177083571, 0)|2336.163;(1120362099, 1120361980, 0)|1449.139;(1584888145, 776385497, 0)|2452.668;(416835516, 416835292, 0)|2292.168;(3123452558L, 3124506039L, 0)|2879.431;(1584888145, 776385467, 0)|2445.495;(207720615, 1135834113, 0)|1732.4;(416835609, 416835600, 0)|1972.1;(1177083484, 1177083494, 0)|1753.23;(2077284431, 2077284430, 0)|2413.867;(416828391, 416828383, 0)|1988.663;(776385431, 1584888061, 0)|2489.067;(416835256, 416828382, 0)|2207.551;(416835619, 416835613, 0)|1897.944;(776479870, 420364970, 0)|552.726;(776385497, 776385447, 0)|2498.657;(3123452553L, 3123452552L, 0)|2863.707;(1556441308, 1708578279, 0)|1414.744;(1135833929, 4236733937L, 0)|1388.385;(416835256, 416835367, 0)|2151.965;(443013027, 1584888061, 0)|2409.106;(3123452569L, 3123452568L, 0)|2814.622;(416835403, 416835531, 0)|2441.779;(1135833873, 1135834322, 0)|1666.442;(443011159, 443011225, 0)|2572.453;(3123452547L, 3123452545L, 0)|2532.286;(776385497, 776385500, 0)|2460.096;(1176965208, 382400880, 1)|1234.16;(443010672, 443010658, 0)|2587.366;(776385386, 776385359, 0)|2941.172;(2077282471, 2077282475, 0)|2479.57;(776385359, 776385374, 0)|2741.107;(3123452547L, 443010609, 0)|2544.838;(3123452551L, 3123452549L, 0)|2932.519;(3128272359L, 416828384, 0)|1886.122;(1181245124, 250067446, 0)|1532.717;(1177083408, 3124506056L, 0)|2254.882;(776385472, 1584888111, 0)|2602.32;(776385575, 776385612, 0)|2524.75;(443010679, 443010629, 0)|2754.58;(1177083571, 1177083294, 0)|2222.308;(207720319, 3128683495L, 0)|1951.443;(443011201, 443010608, 0)|2618.786;(247123654, 4234360282L, 0)|1149.948;(2414810211L, 2414810214L, 0)|2199.495;(3128272359L, 3128272361L, 0)|1901.82;(443010679, 3124506039L, 0)|2630.02;(443010609, 443010666, 0)|2427.531;(420364970, 776479870, 0)|312.389;(376797562, 376042110, 0)|796.34;(443010607, 3124506057L, 0)|2259.422;(1181245124, 247123654, 0)|1357.438;(416835600, 416835599, 0)|1977.95;(416835621, 416835609, 0)|1798.613;(1176965208, 489779228, 0)|1214.408;(1181245196, 1181245124, 0)|1334.511;(416835621, 416835619, 0)|1825.958;(2414810214L, 2414810212L, 0)|2179.206;(381075432, 420364970, 0)|72.052;(443011157, 443011224, 0)|2639.108;(416835613, 416835609, 0)|1997.103;(3124506056L, 1177083408, 0)|2136.726;(443010655, 443010672, 0)|2726.195;(489779228, 382400880, 0)|1528.356;(2077284430, 2077284433, 0)|2435.265;(3123452563L, 443010617, 0)|2838.388;(3123452543L, 3123452547L, 0)|2679.33;(1584882211, 416835596, 0)|2163.426;(1177083294, 1177083408, 0)|2285.473;(277830763, 4238478761L, 0)|1567.381;(776385575, 443013027, 0)|2464.14;(1177083408, 3124506057L, 0)|2157.37;(416835531, 416835403, 0)|2621.199;(416828384, 207720401, 0)|1869.614;(980003855, 2414810210L, 0)|2031.617;(376042110, 376797562, 0)|707.669;(416835335, 1177083494, 0)|2122.166;(207720399, 1120362122, 0)|1598.538;(4234360282L, 247123654, 0)|1099.146;(3123452541L, 443011201, 0)|2733.189;(416835599, 2414810212L, 0)|2075.002;(3124506072L, 295603581, 0)|1854.452;(443011225, 443011159, 0)|2633.745;(1176965208, 382400880, 0)|1198.407;(1584888095, 776385447, 0)|2382.497;(416835543, 2414810211L, 0)|2171.541;(416835286, 416835292, 0)|2144.486;(1754945787, 247125315, 0)|1994.535;(247036680, 207720293, 0)|2069.951;(2414810214L, 2414810213L, 0)|2138.585;(2414810212L, 2414810214L, 0)|2127.104;(3128759978L, 3128759980L, 0)|1938.331;(4234360282L, 2704123977L, 0)|1054.637;(489779228, 1176965208, 0)|1178.867;(247123638, 416835262, 0)|1730.008;(5497320569L, 5497320567L, 0)|1728.699;(416835516, 416835524, 0)|2339.249;(776479896, 1120362093, 0)|2191.141;(207719022, 1958655723, 0)|2500.601;(207720401, 416835262, 0)|1716.368;(416835629, 416835632, 0)|1725.032;(416835283, 416828391, 0)|2105.085;(443011201, 3123452543L, 0)|2581.557;(2414810226L, 2465053429L, 0)|2166.374;(1177083294, 1177083571, 0)|2218.803;(1584888111, 1584888112, 0)|2672.102;(409744560, 443010608, 0)|2451.32;(443011224, 443011157, 0)|2739.734;(1584882229, 416835335, 0)|2109.646;(3123452562L, 3123452564L, 0)|2871.342;(443011173, 443011210, 0)|2822.375;(207720401, 207720399, 0)|1690.518;(416835367, 416828382, 0)|2315.965;(443011202, 443010676, 0)|2538.643;(1584882230, 1584882229, 0)|2263.556;(3123452568L, 3123452569L, 0)|2858.173;(3128272361L, 3128272359L, 0)|1963.963;(443010608, 443011201, 0)|2518.135;(1135833429, 1135834226, 0)|1890.867;(1177083571, 4944457310L, 0)|2384.418;(776385575, 1973825598, 0)|2527.76;(1177083389, 1177083445, 0)|2488.947;(1181245124, 1181245196, 0)|1451.502;(247036681, 247036680, 0)|2071.874;(776385467, 776385472, 0)|2503.919;(409744560, 3123452541L, 0)|2761.28;(443010607, 443010666, 0)|2324.389;(416835619, 416835621, 0)|1926.489;(416835262, 247123638, 0)|1723.188;(1177083445, 1177083484, 0)|1780.374;(416835473, 416835410, 0)|2242.407;(443010655, 443011199, 0)|2682.16;(247124765, 247124612, 0)|1936.323;(1176877847, 3971345418L, 0)|1289.842;(443010613, 443010622, 0)|2885.872;(416835473, 416835516, 0)|2611.311;(1973825598, 776385575, 0)|2689.635;(416828391, 980003855, 0)|2014.53;(1958655720, 1958655723, 0)|2564.489;(3124506067L, 295604178, 0)|1595.426;(776385467, 1584888145, 0)|2468.839;(1584888061, 776385431, 0)|2357.075;(1837296327, 1837296346, 0)|1398.776;(381116668, 381116687, 0)|452.665;(3123452557L, 3123452549L, 0)|2696.833;(2465053433L, 2414810226L, 0)|2194.474;(381116720, 381116668, 0)|433.799;(1120361980, 980003099, 0)|1476.538;(1772755919, 1827533334, 0)|3251.679;(416835600, 416835609, 0)|2145.587;(443011191, 443010612, 0)|2712.276;(207720319, 5557745361L, 0)|1932.245;(776385472, 776385467, 0)|2562.343;(776385500, 776385497, 0)|2467.524;(443010608, 443010663, 0)|2470.85;(2704123977L, 2704142910L, 0)|1058.452;(247123624, 207721214, 0)|1351.322;(443010626, 443011211, 0)|2805.652;(1135834064, 1135833899, 0)|1819.975;(376797562, 376797575, 0)|733.477;(416835609, 416835621, 0)|1871.799;(3123452545L, 443010609, 0)|2480.35;(416828383, 207720293, 0)|2084.734;(3123452563L, 3123452564L, 0)|2834.161;(416835292, 416835516, 0)|2218.327;(207720293, 247036680, 0)|1959.616;(1584882230, 416835473, 0)|2588.069;(2422521542L, 247123624, 0)|1365.542;(1584888145, 1584888059, 0)|2431.922;(250067446, 295604178, 0)|1564.699;(4944457310L, 4944457312L, 0)|2494.113;(416835629, 416835261, 0)|1714.34;(3123452549L, 3123452551L, 0)|2814.676;(1584888122, 416835508, 0)|2351.654;(2704123977L, 4234360282L, 0)|1048.344;(1120362099, 1120362093, 0)|1945.301;(443013029, 443013027, 0)|2491.837;(3128759978L, 416835619, 0)|1868.199;(443011205, 443011199, 0)|2667.333;(1958655723, 207719022, 0)|2737.461;(1837296346, 1837296327, 0)|1268.317;(443010609, 443010608, 0)|2417.484;(376042110, 486151016, 0)|825.575;(416835292, 1584888061, 0)|2177.292;(443011201, 3123452541L, 0)|2625.662;(1958655720, 207719061, 0)|2560.768;(2704142899L, 3552557981L, 0)|2135.902;(420364977, 277830767, 0)|864.287;(416835548, 416828391, 0)|2227.179;(443011224, 443011225, 0)|2658.609;(1584888111, 776385472, 0)|2713.375;(2704142905L, 2704123977L, 0)|1286.249;(1135833929, 207720619, 0)|1271.968;(1589959558, 1589959498, 0)|2040.008;(443011205, 443011202, 0)|2653.301;(3124506039L, 3123452557L, 0)|2661.4;(4944457310L, 1177083571, 0)|2550.033;(295603581, 3124506072L, 0)|1722.266;(1177083571, 1177083389, 0)|2432.92;(443011156, 443011191, 0)|2615.928;(1120361975, 1120362099, 0)|1437.562;(5532300128L, 376797681, 0)|620.486;(5557745361L, 207720319, 0)|1921.824;(376041078, 376797562, 0)|1297.889;(4236733937L, 1120361975, 0)|1393.901;(382400880, 1176965208, 1)|1253.7;(2414810211L, 416835548, 0)|2147.635;(247123638, 416835261, 0)|1839.415;(776385359, 776385386, 0)|2790.032;(443010676, 443010672, 0)|2558.779;(416835531, 416835591, 0)|2480.42;(416835531, 416835530, 0)|2456.162;(3123452564L, 3123452565L, 0)|2847.354;(776385374, 776385386, 0)|2891.435;(486151016, 376042110, 0)|1032.152;(3124506057L, 443010607, 0)|2208.396;(3123452565L, 3123452564L, 0)|2827.288;(381116679, 381116668, 0)|1852.737;(776385497, 1584888059, 0)|2482.776;(207719061, 1958655720, 0)|2588.991;(1584888095, 776385431, 0)|2409.964;(416835609, 416835610, 0)|1842.207;(776385643, 776385374, 0)|2743.131;(3123452549L, 3123452553L, 0)|2729.851;(416835262, 207720401, 0)|1809.106;(1940782689, 1589959552, 0)|1706.587;(4238478761L, 1940782689, 0)|1685.946;(416828384, 416828383, 0)|1891.271;(416835508, 416835292, 0)|2460.482;(1556441308, 2422521543L, 0)|1336.854;(3123452552L, 3123452553L, 0)|2993.474;(443010666, 443010609, 0)|2375.96;(776385643, 776385612, 0)|2620.796;(207720398, 1120362122, 0)|2285.183;(776385612, 776385643, 0)|2572.773;(776385359, 776385643, 0)|2705.011;(1589959552, 295603824, 0)|1714.845;(207720615, 207721202, 0)|1699.58;(443013027, 443013029, 0)|2392.518;(416835261, 247123638, 0)|1731.547;(3123452553L, 3123452550L, 0)|2764.239;(2414810213L, 2414810214L, 0)|2150.066;(1584882230, 776385575, 0)|2365.885;(4236733937L, 1135833929, 0)|1514.929;(1584888059, 776385447, 0)|2442.263;(207721218, 2704142906L, 0)|1298.969;(443011202, 443011205, 0)|2585.064;(3123452541L, 3123452543L, 0)|2654.349;(443010672, 443010655, 0)|2647.683;(776385421, 776385386, 0)|3137.88;(1120362122, 5557745341L, 0)|1652.952;(3123452543L, 443010658, 0)|2601.95;(776385472, 3954080973L, 0)|2532.623;(443011169, 443011224, 0)|2733.956;(1708578279, 1556441308, 0)|1510.606;(416835410, 416835473, 0)|2130.806;(1177083494, 1177083484, 0)|1762.383;(1837296346, 489779228, 0)|1143.326;(3128683495L, 207720319, 0)|1981.062;(295604178, 5532300141L, 0)|1710.629;(381075429, 381116720, 0)|297.385;(416828369, 416835256, 0)|2324.592;(489779228, 1837296346, 0)|1148.794;(776385386, 776385421, 0)|2963.956;(416828383, 416828391, 0)|1939.967;(416835335, 416835342, 0)|1975.579;(416835261, 247123630, 0)|1873.43;(420364970, 381075432, 0)|144.104;(247123630, 416835261, 0)|1615.32;(3128759980L, 3128759978L, 0)|2018.368;(2016677049, 416835530, 0)|2883.474;(416835530, 416835531, 0)|2431.212;(416835629, 416835621, 0)|1725.427;(3552555993L, 1120361975, 0)|1518.131;(416835524, 416835530, 0)|2406.262;(416835624, 3128759978L, 0)|1858.294;(1177083484, 1177083445, 0)|1769.306;(416835473, 1584882230, 0)|2575.261;(382400880, 1176965208, 0)|1217.947;(1589959558, 1589959469, 0)|2076.712;(443010665, 443010666, 0)|2401.163;(443013027, 776385575, 0)|2391.454;(776385612, 1584888111, 0)|2672.627;(416828383, 416828382, 0)|1920.639;(207721202, 3552555993L, 0)|1487.668;(5532300128L, 376042110, 0)|618.998;(416835548, 416835624, 0)|2367.8;(416828391, 416835283, 0)|2022.526;(1589959469, 247123664, 0)|1861.879;(980003855, 1584882211, 0)|2047.562;(207720399, 207720401, 0)|1623.63;(416835283, 416835286, 0)|2063.826;(443010679, 3123452541L, 0)|2626.135;(443010619, 443010615, 0)|2851.962;(5559249624L, 207720399, 0)|1574.183;(776385612, 776385575, 0)|2683.615;(443011199, 3124506050L, 0)|2695.663;(2414810226L, 416835367, 0)|2225.444
(376041078, 376797562, 0);(376041078, 376797562, 0)|30.735
(4236733937L, 1120361975, 0);(4236733937L, 1120361975, 0)|5.516
(382400880, 1176965208, 1);(382400880, 1176965208, 1)|55.293
(2414810211L, 416835548, 0);(2414810211L, 416835548, 0)|52.226
(247123638, 416835261, 0);(247123638, 416835261, 0)|116.227
(776385359, 776385386, 0);(776385359, 776385386, 0)|151.14
(443010676, 443010672, 0);(443010676, 443010672, 0)|20.136
(416835531, 416835591, 0);(416835531, 416835591, 0)|49.208
(416835531, 416835530, 0);(416835531, 416835530, 0)|24.95
(3123452564L, 3123452565L, 0);(3123452564L, 3123452565L, 0)|20.066
(776385374, 776385386, 0);(776385374, 776385386, 0)|150.328
(486151016, 376042110, 0);(486151016, 376042110, 0)|206.577
(3124506057L, 443010607, 0);(3124506057L, 443010607, 0)|51.026
(3123452565L, 3123452564L, 0);(3123452565L, 3123452564L, 0)|20.066
(381116679, 381116668, 0);(381116679, 381116668, 0)|20.809
(776385497, 1584888059, 0);(776385497, 1584888059, 0)|30.108
(207719061, 1958655720, 0);(207719061, 1958655720, 0)|28.223
(1584888095, 776385431, 0);(1584888095, 776385431, 0)|50.34
(416835609, 416835610, 0);(416835609, 416835610, 0)|43.594
(776385643, 776385374, 0);(776385643, 776385374, 0)|170.358
(3123452549L, 3123452553L, 0);(3123452549L, 3123452553L, 0)|33.018
(416835262, 207720401, 0);(416835262, 207720401, 0)|92.738
(1940782689, 1589959552, 0);(1940782689, 1589959552, 0)|20.641
(4238478761L, 1940782689, 0);(4238478761L, 1940782689, 0)|118.565
(416828384, 416828383, 0);(416828384, 416828383, 0)|144.649
(416835508, 416835292, 0);(416835508, 416835292, 0)|157.998
(1556441308, 2422521543L, 0);(1556441308, 2422521543L, 0)|17.972
(3123452552L, 3123452553L, 0);(3123452552L, 3123452553L, 0)|133.856
(443010666, 443010609, 0);(443010666, 443010609, 0)|51.571
(776385643, 776385612, 0);(776385643, 776385612, 0)|48.023
(207720398, 1120362122, 0);(207720398, 1120362122, 0)|29.588
(776385612, 776385643, 0);(776385612, 776385643, 0)|48.023
(776385359, 776385643, 0);(776385359, 776385643, 0)|66.119
(1589959552, 295603824, 0);(1589959552, 295603824, 0)|19.737
(207720615, 207721202, 0);(207720615, 207721202, 0)|16.599
(443013027, 443013029, 0);(443013027, 443013029, 0)|99.319
(416835261, 247123638, 0);(416835261, 247123638, 0)|116.227
(3123452553L, 3123452550L, 0);(3123452553L, 3123452550L, 0)|34.388
(2414810213L, 2414810214L, 0);(2414810213L, 2414810214L, 0)|11.481
(1584882230, 776385575, 0);(1584882230, 776385575, 0)|222.271
(4236733937L, 1135833929, 0);(4236733937L, 1135833929, 0)|126.544
(1584888059, 776385447, 0);(1584888059, 776385447, 0)|29.883
(207721218, 2704142906L, 0);(207721218, 2704142906L, 0)|138.497
(443011202, 443011205, 0);(443011202, 443011205, 0)|68.237
(3123452541L, 3123452543L, 0);(3123452541L, 3123452543L, 0)|28.687
(443010672, 443010655, 0);(443010672, 443010655, 0)|88.904
(776385421, 776385386, 0);(776385421, 776385386, 0)|173.924
(1120362122, 5557745341L, 0);(1120362122, 5557745341L, 0)|54.414
(3123452543L, 443010658, 0);(3123452543L, 443010658, 0)|20.393
(776385472, 3954080973L, 0);(776385472, 3954080973L, 0)|28.704
(443011169, 443011224, 0);(443011169, 443011224, 0)|15.483
(1708578279, 1556441308, 0);(1708578279, 1556441308, 0)|95.862
(416835410, 416835473, 0);(416835410, 416835473, 0)|111.601
(1177083494, 1177083484, 0);(1177083494, 1177083484, 0)|9.153
(1837296346, 489779228, 0);(1837296346, 489779228, 0)|5.468
(3128683495L, 207720319, 0);(3128683495L, 207720319, 0)|29.619
(295604178, 5532300141L, 0);(295604178, 5532300141L, 0)|145.93
(381075429, 381116720, 0);(381075429, 381116720, 0)|40.132
(416828369, 416835256, 0);(416828369, 416835256, 0)|133.084
(489779228, 1837296346, 0);(489779228, 1837296346, 0)|5.468
(776385386, 776385421, 0);(776385386, 776385421, 0)|173.924
(416828383, 416828391, 0);(416828383, 416828391, 0)|48.696
(416835335, 416835342, 0);(416835335, 416835342, 0)|37.881
(416835261, 247123630, 0);(416835261, 247123630, 0)|258.11
(420364970, 381075432, 0);(420364970, 381075432, 0)|72.052
(247123630, 416835261, 0);(247123630, 416835261, 0)|258.11
(3128759980L, 3128759978L, 0);(3128759980L, 3128759978L, 0)|80.037
(2016677049, 416835530, 0);(2016677049, 416835530, 0)|238.606
(416835530, 416835531, 0);(416835530, 416835531, 0)|24.95
(443013029, 443013027, 0);(443013029, 443013027, 0)|99.319
(3552555993L, 1120361975, 0);(3552555993L, 1120361975, 0)|30.463
(416835524, 416835530, 0);(416835524, 416835530, 0)|67.013
(416835624, 3128759978L, 0);(416835624, 3128759978L, 0)|70.233
(1177083484, 1177083445, 0);(1177083484, 1177083445, 0)|25.229
(416835473, 1584882230, 0);(416835473, 1584882230, 0)|444.455
(382400880, 1176965208, 0);(382400880, 1176965208, 0)|19.54
(1589959558, 1589959469, 0);(1589959558, 1589959469, 0)|47.811
(443010665, 443010666, 0);(443010665, 443010666, 0)|38.387
(443013027, 776385575, 0);(443013027, 776385575, 0)|98.255
(776385612, 1584888111, 0);(776385612, 1584888111, 0)|147.877
(416828383, 416828382, 0);(416828383, 416828382, 0)|29.368
(207721202, 3552555993L, 0);(207721202, 3552555993L, 0)|9.987
(5532300128L, 376042110, 0);(5532300128L, 376042110, 0)|25.565
(416835548, 416835624, 0);(416835548, 416835624, 0)|220.165
(416828391, 416835283, 0);(416828391, 416835283, 0)|82.559
(1589959469, 247123664, 0);(1589959469, 247123664, 0)|9.279
(980003855, 1584882211, 0);(980003855, 1584882211, 0)|33.032
(207720399, 207720401, 0);(207720399, 207720401, 0)|66.888
(416835283, 416835286, 0);(416835283, 416835286, 0)|41.3
(443010679, 3123452541L, 0);(443010679, 3123452541L, 0)|16.695
(443010619, 443010615, 0);(443010619, 443010615, 0)|89.357
(5559249624L, 207720399, 0);(5559249624L, 207720399, 0)|19.092
(776385612, 776385575, 0);(776385612, 776385575, 0)|158.865
(443011199, 3124506050L, 0);(443011199, 3124506050L, 0)|28.33
(2414810226L, 416835367, 0);(2414810226L, 416835367, 0)|146.658
